log density,% GOP,State, County
3.2843165,70.7654,Indiana,Decatur
3.8026946,66.14183,Indiana,DeKalb
4.7426314,48.40519,Indiana,Delaware
3.6156597,64.117516,Indiana,Dubois
5.0936303,63.46742,Indiana,Elkhart
3.775858,58.67163,Indiana,Fayette
5.2715397,57.30107,Indiana,Floyd
2.8181574,67.60482,Indiana,Fountain
3.1261008,71.85322,Indiana,Franklin
3.0821316,66.97329,Indiana,Fulton
3.2038972,65.81339,Indiana,Gibson
4.1763616,61.236206,Indiana,Grant
3.155581,66.0858,Indiana,Greene
5.5792027,67.44763,Indiana,Hamilton
4.481158,70.9762,Indiana,Hancock
3.4411721,61.692493,Indiana,Harrison
4.925075,67.74095,Indiana,Hendricks
3.8796952,58.73489,Indiana,Henry
4.688419,57.330204,Indiana,Howard
3.6088483,70.26782,Indiana,Huntington
3.4654748,64.08932,Indiana,Jackson
3.138762,62.99992,Indiana,Jasper
3.059602,60.25175,Indiana,Jay
3.5387769,55.333748,Indiana,Jefferson
3.3703747,61.550858,Indiana,Jennings
5.123393,69.61719,Indiana,Johnson
3.3429022,64.77089,Indiana,Knox
3.9872262,76.67177,Indiana,Kosciusko
3.6125064,68.24857,Indiana,LaGrange
5.7235894,34.332226,Indiana,Lake
4.251573,43.56753,Indiana,LaPorte
3.6743383,66.78927,Indiana,Lawrence
4.7203717,52.297737,Indiana,Madison
6.7648673,38.717026,Indiana,Marion
3.6974912,64.72752,Indiana,Marshall
2.4598525,70.7132,Indiana,Martin
3.6290557,65.92102,Indiana,Miami
4.8682203,41.52891,Indiana,Monroe
3.2864244,69.71168,Indiana,Montgomery
4.1779847,71.08491,Indiana,Morgan
2.6120052,59.803745,Indiana,Newton
3.7814555,67.13181,Indiana,Noble
3.3002841,63.91415,Indiana,Ohio
2.9301496,61.09346,Indiana,Orange
3.0670025,64.197845,Indiana,Owen
2.699755,66.75087,Indiana,Parke
2.9627502,44.097446,Indiana,Perry
2.6773298,63.056328,Indiana,Pike
4.8016367,48.065273,Indiana,Porter
3.1723194,62.109047,Indiana,Posey
2.47347,63.931625,Indiana,Pulaski
3.4117749,66.6568,Indiana,Putnam
3.1042883,62.267174,Indiana,Randolph
3.213176,69.78088,Indiana,Ripley
2.7964404,67.595566,Indiana,Rush
3.8790617,53.16856,Indiana,Scott
3.725128,67.19334,Indiana,Shelby
3.003276,57.803165,Indiana,Spencer
5.4093833,48.219345,Indiana,St. Joseph
3.3648086,55.434654,Indiana,Starke
3.7120202,63.803406,Indiana,Steuben
2.9048011,60.57086,Indiana,Sullivan
2.907948,56.572983,Indiana,Switzerland
4.888208,51.866306,Indiana,Tippecanoe
3.1610475,66.24567,Indiana,Tipton
2.8690515,66.51316,Indiana,Union
5.6840262,55.511993,Indiana,Vanderburgh
3.1785781,53.48946,Indiana,Vermillion
4.621066,49.56622,Indiana,Vigo
3.405421,68.4595,Indiana,Wabash
2.1911592,64.22588,Indiana,Warren
4.097418,63.584774,Indiana,Warrick
3.0501432,62.561058,Indiana,Washington
4.1868205,57.48635,Indiana,Wayne
3.3625503,72.93719,Indiana,Wells
2.929323,62.15513,Indiana,White
3.639964,69.88486,Indiana,Whitley
1.6485642,54.13032,Iowa,Adair
1.2972828,52.003773,Iowa,Adams
2.1289194,47.91574,Iowa,Allamakee
2.265904,51.798916,Iowa,Appanoose
1.6710222,52.816902,Iowa,Audubon
2.6405327,50.308308,Iowa,Benton
4.4836555,39.864864,Iowa,Black Hawk
2.8722427,46.724297,Iowa,Boone
3.059392,48.75124,Iowa,Bremer
2.6472595,42.944134,Iowa,Buchanan
2.6050239,55.254524,Iowa,Buena Vista
2.2915297,55.272728,Iowa,Butler
1.8757844,56.42327,Iowa,Calhoun
2.64686,53.169987,Iowa,Carroll
2.2547376,59.59253,Iowa,Cass
2.507078,47.770363,Iowa,Cedar
3.3883505,43.30127,Iowa,Cerro Gordo
2.0924563,58.225834,Iowa,Cherokee
2.2511737,44.39574,Iowa,Chickasaw
2.118121,49.26931,Iowa,Clarke
2.4175065,59.467278,Iowa,Clay
2.1753616,46.511105,Iowa,Clayton
3.2851033,38.38915,Iowa,Clinton
2.2254677,54.147152,Iowa,Crawford
3.7723954,55.957954,Iowa,Dallas
1.9035643,58.42235,Iowa,Davis
1.8102074,52.074966,Iowa,Decatur
2.4731548,50.124554,Iowa,Delaware
3.5883706,40.6439,Iowa,Des Moines
2.7684178,59.115913,Iowa,Dickinson
4.0733356,42.64514,Iowa,Dubuque
2.290239,54.491932,Iowa,Emmet
2.3997138,43.990974,Iowa,Fayette
2.5313969,42.579853,Iowa,Floyd
1.957317,55.538036,Iowa,Franklin
1.713585,54.64375,Iowa,Fremont
1.8423765,50.042175,Iowa,Greene
2.2575536,61.65689,Iowa,Grundy
1.9650687,55.227787,Iowa,Guthrie
2.3487306,51.352745,Iowa,Hamilton
2.0316107,56.882313,Iowa,Hancock
2.4747214,53.610985,Iowa,Hardin
2.1064308,56.453407,Iowa,Harrison
2.8784297,53.028706,Iowa,Henry
2.0524824,39.320175,Iowa,Howard
2.1615562,61.172523,Iowa,Humboldt
1.8445265,63.345394,Iowa,Ida
2.3745708,52.497406,Iowa,Iowa
2.467233,41.51075,Iowa,Jackson
2.9648888,46.40988,Iowa,Jasper
2.6975477,41.811974,Iowa,Jefferson
4.3985677,31.985443,Iowa,Johnson
2.627088,46.078625,Iowa,Jones
1.9445443,55.274426,Iowa,Keokuk
1.8167558,56.237125,Iowa,Kossuth
3.2455068,41.856304,Iowa,Lee
4.7244577,41.078342,Iowa,Linn
2.3519506,49.660843,Iowa,Louisa
2.0685468,53.2071,Iowa,Lucas
2.029086,77.80912,Iowa,Lyon
2.3803606,56.15,Iowa,Madison
2.7142327,60.41216,Iowa,Mahaska
3.1130984,56.744564,Iowa,Marion
3.3115919,45.474697,Iowa,Marshall
2.5813694,59.70509,Iowa,Mills
2.1847675,48.28279,Iowa,Mitchell
1.6297767,54.91081,Iowa,Monona
1.9604969,53.905624,Iowa,Monroe
2.2755642,60.980072,Iowa,Montgomery
3.6040273,42.096565,Iowa,Muscatine
2.2714717,72.80908,Iowa,O'Brien
1.8309106,70.99553,Iowa,Osceola
2.4422276,62.633556,Iowa,Page
1.852612,55.499687,Iowa,Palo Alto
2.413125,67.40275,Iowa,Plymouth
1.5803424,61.13671,Iowa,Pocahontas
5.6416135,42.814087,Iowa,Polk
3.6258993,52.924717,Iowa,Pottawattamie
2.521891,45.378757,Iowa,Poweshiek
1.3028556,53.631725,Iowa,Ringgold
1.933418,59.311935,Iowa,Sac
4.9181685,43.04198,Iowa,Scott
2.0735064,61.261967,Iowa,Shelby
2.8292801,84.25839,Iowa,Sioux
4.0984597,42.985252,Iowa,Story
2.250068,46.24986,Iowa,Tama
1.5164462,57.12343,Iowa,Taylor
2.4287503,48.035683,Iowa,Union
1.7823969,59.54861,Iowa,Van Buren
3.4515073,44.026505,Iowa,Wapello
3.4407253,50.997967,Iowa,Warren
2.6865778,52.160812,Iowa,Washington
1.5464487,55.857445,Iowa,Wayne
3.014161,47.19446,Iowa,Webster
2.342893,50.017265,Iowa,Winnebago
2.4666433,42.511276,Iowa,Winneshiek
3.8078566,50.124542,Iowa,Woodbury
1.9858224,42.657856,Iowa,Worth
2.167677,54.21924,Iowa,Wright
2.32306,63.903587,Kansas,Allen
1.6778182,70.56236,Kansas,Anderson
2.707596,60.677002,Kansas,Atchison
0.4987806,78.75112,Kansas,Barber
2.4747424,77.22622,Kansas,Barton
2.2153854,67.33635,Kansas,Bourbon
1.9087478,72.491394,Kansas,Brown
2.868412,71.37576,Kansas,Butler
0.32613358,71.416664,Kansas,Chase
0.7834948,82.26028,Kansas,Chautauqua
2.6456358,65.07975,Kansas,Cherokee
0.029665595,83.357346,Kansas,Cheyenne
-0.13856459,82.22453,Kansas,Clark
1.6182164,76.999435,Kansas,Clay
1.6337622,75.21501,Kansas,Cloud
1.6241587,76.388885,Kansas,Coffey
-0.078825235,84.28094,Kansas,Comanche
2.5149097,65.27858,Kansas,Cowley
3.234992,53.333332,Kansas,Crawford
0.24118395,82.08754,Kansas,Decatur
2.1930857,74.42315,Kansas,Dickinson
2.0458407,73.03474,Kansas,Doniphan
4.506432,37.806393,Kansas,Douglas
0.6383036,78.267365,Kansas,Edwards
0.5362253,78.967354,Kansas,Elk
2.5018554,72.33448,Kansas,Ellis
1.2468,73.24106,Kansas,Ellsworth
2.3939736,68.88739,Kansas,Finney
2.482598,68.8659,Kansas,Ford
2.8572788,65.62262,Kansas,Franklin
3.519108,57.324326,Kansas,Geary
-0.031448737,86.90745,Kansas,Gove
0.11301902,80.804955,Kansas,Graham
1.6625003,79.94493,Kansas,Grant
0.9851741,83.76068,Kansas,Gray
-0.47189665,82.7957,Kansas,Greeley
0.8050974,75.255775,Kansas,Greenwood
0.045080833,81.003586,Kansas,Hamilton
1.0649917,76.27269,Kansas,Harper
3.2127411,61.802574,Kansas,Harvey
1.0497799,84.846214,Kansas,Haskell
-0.15111282,82.80193,Kansas,Hodgeman
2.068475,65.02058,Kansas,Jackson
2.5847945,61.713146,Kansas,Jefferson
0.26157632,84.42907,Kansas,Jewell
6.0844603,59.08253,Kansas,Johnson
0.56935436,80.24224,Kansas,Kearny
1.2509394,76.434555,Kansas,Kingman
0.31465122,85.840706,Kansas,Kiowa
2.5456429,60.2945,Kansas,Labette
-0.06393998,81.15299,Kansas,Lane
4.145068,60.311146,Kansas,Leavenworth
0.5505705,80.167595,Kansas,Lincoln
1.8151431,73.53714,Kansas,Linn
-0.0025426857,84.82003,Kansas,Logan
2.7211325,56.116505,Kansas,Lyon
1.6337278,73.81589,Kansas,Marion
1.4623029,68.27722,Kansas,Marshall
2.5248115,71.280655,Kansas,McPherson
0.59351814,84.58738,Kansas,Meade
3.0676877,67.72509,Kansas,Miami
1.2270104,79.92332,Kansas,Mitchell
3.0435412,71.19174,Kansas,Montgomery
1.1775602,71.2831,Kansas,Morris
0.53584915,85.36585,Kansas,Morton
1.6976829,79.69585,Kansas,Nemaha
2.3997066,67.57454,Kansas,Neosho
0.110648744,84.93933,Kansas,Ness
0.9093512,82.51779,Kansas,Norton
2.168792,66.05728,Kansas,Osage
0.50768995,81.90045,Kansas,Osborne
1.1818737,80.48433,Kansas,Ottawa
1.2728629,71.974525,Kansas,Pawnee
0.88845295,84.91172,Kansas,Phillips
2.2747118,74.49627,Kansas,Pottawatomie
1.6216226,73.7041,Kansas,Pratt
-0.10062414,86.77211,Kansas,Rawlins
2.9763856,66.12557,Kansas,Reno
0.97704613,81.69782,Kansas,Republic
1.6790292,74.53258,Kansas,Rice
3.7926075,56.508305,Kansas,Riley
0.8033109,84.43488,Kansas,Rooks
0.58050036,76.12434,Kansas,Rush
1.0982975,81.09421,Kansas,Russell
3.3962686,66.467705,Kansas,Saline
0.9794239,86.26457,Kansas,Scott
5.252596,60.080906,Kansas,Sedgwick
2.6295662,71.50164,Kansas,Seward
4.8186665,50.865616,Kansas,Shawnee
0.093531534,87.31745,Kansas,Sheridan
0.78794855,77.38001,Kansas,Sherman
0.50927305,82.24395,Kansas,Smith
0.76457816,77.422966,Kansas,Stafford
0.2458279,80.87819,Kansas,Stanton
1.1146529,87.73537,Kansas,Stevens
2.0607743,70.19022,Kansas,Sumner
1.0490721,82.57186,Kansas,Thomas
0.25176316,80.97433,Kansas,Trego
1.2239503,71.06437,Kansas,Wabaunsee
-0.46564066,91.16883,Kansas,Wallace
0.91233194,81.705154,Kansas,Washington
0.18560895,83.94683,Kansas,Wichita
1.8426543,77.57241,Kansas,Wilson
0.92758495,73.2054,Kansas,Woodson
5.967644,31.466068,Kansas,Wyandotte
2.8590465,77.86961,Kentucky,Adair
3.088203,74.14188,Kentucky,Allen
3.7050579,67.29802,Kentucky,Anderson
2.4547617,69.00417,Kentucky,Ballard
3.4823725,66.91582,Kentucky,Barren
2.7601995,56.242275,Kentucky,Bath
3.4241211,76.216446,Kentucky,Bell
5.1887846,69.682625,Kentucky,Boone
3.2736795,60.409424,Kentucky,Bourbon
4.7727585,58.32574,Kentucky,Boyd
4.095818,63.27419,Kentucky,Boyle
2.7545395,63.88539,Kentucky,Bracken
2.3823535,67.991806,Kentucky,Breathitt
2.5822575,64.01274,Kentucky,Breckinridge
4.5628366,68.120346,Kentucky,Bullitt
2.4316378,74.18646,Kentucky,Butler
2.666847,67.824875,Kentucky,Caldwell
3.5562875,63.977764,Kentucky,Calloway
5.3929234,61.648018,Kentucky,Campbell
2.2930176,70.98646,Kentucky,Carlisle
3.4157598,55.099228,Kentucky,Carroll
3.2567277,60.944355,Kentucky,Carter
2.6258688,81.86978,Kentucky,Casey
3.6769826,62.019608,Kentucky,Christian
3.98783,65.51224,Kentucky,Clark
2.879155,84.75367,Kentucky,Clay
2.9579396,82.59662,Kentucky,Clinton
2.2734563,74.730194,Kentucky,Crittenden
2.1415792,78.72114,Kentucky,Cumberland
4.3628764,60.755447,Kentucky,Daviess
2.7239075,70.16934,Kentucky,Edmonson
2.556775,48.702423,Kentucky,Elliott
3.097819,73.437805,Kentucky,Estill
5.9931417,49.477093,Kentucky,Fayette
2.7621272,66.42066,Kentucky,Fleming
3.6517432,67.39684,Kentucky,Floyd
4.497095,49.58479,Kentucky,Franklin
2.4342766,58.234573,Kentucky,Fulton
3.4554143,58.678238,Kentucky,Gallatin
3.3299863,76.172714,Kentucky,Garrard
3.5979395,66.839745,Kentucky,Grant
3.251508,70.17578,Kentucky,Graves
2.9704168,70.00437,Kentucky,Grayson
2.7097769,75.724106,Kentucky,Green
3.6923854,59.50141,Kentucky,Greenup
2.8102477,54.684795,Kentucky,Hancock
4.183202,60.55586,Kentucky,Hardin
3.1831713,82.54317,Kentucky,Harlan
3.1556182,64.83563,Kentucky,Harrison
2.8228111,65.0864,Kentucky,Hart
3.644742,55.996082,Kentucky,Henderson
3.0179253,60.905857,Kentucky,Henry
2.0082674,67.59566,Kentucky,Hickman
3.4867845,70.267075,Kentucky,Hopkins
2.7110953,87.70344,Kentucky,Jackson
6.576727,44.35873,Kentucky,Jefferson
4.683321,70.34053,Kentucky,Jessamine
3.533359,80.46042,Kentucky,Johnson
5.9307656,62.420067,Kentucky,Kenton
2.8823316,74.41441,Kentucky,Knott
3.4569814,77.31714,Kentucky,Knox
,69.29482,Kentucky,LaRue
3.937815,82.29507,Kentucky,Laurel
2.6815374,72.438805,Kentucky,Lawrence
2.668064,76.86625,Kentucky,Lee
2.3792243,91.11248,Kentucky,Leslie
3.331791,80.00705,Kentucky,Letcher
2.3793263,71.25107,Kentucky,Lewis
3.347493,71.30473,Kentucky,Lincoln
2.3769944,69.650505,Kentucky,Livingston
2.9229083,66.54128,Kentucky,Logan
2.529226,63.72523,Kentucky,Lyon
4.28313,64.73039,Kentucky,Madison
2.8115592,70.294365,Kentucky,Magoffin
3.0934184,52.646164,Kentucky,Marion
3.5760005,67.44035,Kentucky,Marshall
3.070679,84.70964,Kentucky,Martin
3.3094287,61.82059,Kentucky,Mason
4.5475774,66.505775,Kentucky,McCracken
2.7977142,81.022545,Kentucky,McCreary
2.6655405,65.385544,Kentucky,McLean
3.5316632,61.577183,Kentucky,Meade
2.4709952,58.609795,Kentucky,Menifee
3.4838111,69.6914,Kentucky,Mercer
2.5978851,65.25238,Kentucky,Metcalfe
2.546678,80.07663,Kentucky,Monroe
3.941111,63.352806,Kentucky,Montgomery
2.6402936,68.81549,Kentucky,Morgan
3.2336266,61.9325,Kentucky,Muhlenberg
3.680875,58.37344,Kentucky,Nelson
2.6367886,62.54445,Kentucky,Nicholas
2.736053,68.41493,Kentucky,Ohio
4.7740364,68.59173,Kentucky,Oldham
2.4697714,66.4356,Kentucky,Owen
2.2310195,81.8822,Kentucky,Owsley
3.0163612,65.66943,Kentucky,Pendleton
3.475826,79.70655,Kentucky,Perry
3.4598153,75.70371,Kentucky,Pike
3.2997742,62.724342,Kentucky,Powell
3.5846083,80.63059,Kentucky,Pulaski
2.1720324,63.003265,Kentucky,Robertson
3.0304353,82.0898,Kentucky,Rockcastle
3.4510925,53.99438,Kentucky,Rowan
3.174968,81.45296,Kentucky,Russell
4.1631,62.733166,Kentucky,Scott
3.7457843,63.99262,Kentucky,Shelby
3.3471298,62.16988,Kentucky,Simpson
3.5393796,69.19637,Kentucky,Spencer
3.5334885,69.69082,Kentucky,Taylor
2.5454972,69.82796,Kentucky,Todd
2.4448206,68.12359,Kentucky,Trigg
3.0800881,61.152523,Kentucky,Trimble
2.7711484,67.062614,Kentucky,Union
4.3874717,61.08963,Kentucky,Warren
2.7110589,67.68009,Kentucky,Washington
2.811371,74.03416,Kentucky,Wayne
2.7506769,67.144455,Kentucky,Webster
3.4314122,79.22571,Kentucky,Whitley
2.5441747,61.23908,Kentucky,Wolfe
3.9179225,59.647964,Kentucky,Woodford
,75.239716,Louisiana,Acadia
,71.28745,Louisiana,Allen
,67.43709,Louisiana,Ascension
,56.127724,Louisiana,Assumption
,63.714012,Louisiana,Avoyelles
,79.71732,Louisiana,Beauregard
,51.058758,Louisiana,Bienville
,72.9772,Louisiana,Bossier
,47.505375,Louisiana,Caddo
,64.642586,Louisiana,Calcasieu
,78.178696,Louisiana,Caldwell
,88.87677,Louisiana,Cameron
,66.08863,Louisiana,Catahoula
,54.76512,Louisiana,Claiborne
,58.70947,Louisiana,Concordia
,56.977917,Louisiana,DeSoto
,47.3741,Louisiana,East Baton Rouge
,33.333332,Louisiana,East Carroll
,53.72822,Louisiana,East Feliciana
,65.626205,Louisiana,Evangeline
,68.30168,Louisiana,Franklin
,83.28825,Louisiana,Grant
,63.266605,Louisiana,Iberia
,43.23087,Louisiana,Iberville
,69.00632,Louisiana,Jackson
,74.19427,Louisiana,Jeff Davis
,59.37908,Louisiana,Jefferson
,67.168625,Louisiana,Lafayette
,74.80396,Louisiana,Lafourche
,88.22804,Louisiana,LaSalle
,57.452618,Louisiana,Lincoln
,85.93018,Louisiana,Livingston
,38.804813,Louisiana,Madison
,52.820965,Louisiana,Morehouse
,53.337643,Louisiana,Natchitoches
,18.140835,Louisiana,Orleans
,60.582333,Louisiana,Ouachita
,64.26585,Louisiana,Plaquemines
,54.63952,Louisiana,Pointe Coupee
,64.98157,Louisiana,Rapides
,52.42821,Louisiana,Red River
,64.23178,Louisiana,Richland
,77.903114,Louisiana,Sabine
,62.713116,Louisiana,St. Bernard
,64.18043,Louisiana,St. Charles
,39.433395,Louisiana,St. Helena
,42.473907,Louisiana,St. James
,36.638138,Louisiana,St. John the Baptist
,52.196,Louisiana,St. Landry
,62.432194,Louisiana,St. Martin
,59.50452,Louisiana,St. Mary
,76.707146,Louisiana,St. Tammany
,64.05898,Louisiana,Tangipahoa
,44.022907,Louisiana,Tensas
,70.96293,Louisiana,Terrebonne
,71.08875,Louisiana,Union
,76.78158,Louisiana,Vermilion
,79.28716,Louisiana,Vernon
,64.36227,Louisiana,Washington
,62.62432,Louisiana,Webster
,54.868378,Louisiana,West Baton Rouge
,80.96407,Louisiana,West Carroll
,57.160408,Louisiana,West Feliciana
,70.28492,Louisiana,Winn
4.4266295,43.44509,Maine,Androscoggin
1.39998,46.046623,Maine,Aroostook
4.4916854,36.08444,Maine,Cumberland
1.9167862,40.424442,Maine,Franklin
2.1891346,41.421936,Maine,Hancock
3.9036822,43.079575,Maine,Kennebec
2.5970428,38.44758,Maine,Knox
2.9424677,44.019424,Maine,Lincoln
2.3271308,42.296356,Maine,Oxford
2.8156106,48.525356,Maine,Penobscot
0.4367522,52.338478,Maine,Piscataquis
3.6037872,41.62469,Maine,Sagadahoc
1.5942945,49.139904,Maine,Somerset
2.8657885,44.502876,Maine,Waldo
1.358522,49.15884,Maine,Washington
4.0925074,41.642387,Maine,York
4.2105913,66.85813,Maryland,Allegany
5.869538,50.4709,Maryland,Anne Arundel
6.1231112,41.645966,Maryland,Baltimore
,11.256582,Maryland,Baltimore City
4.600205,54.169083,Maryland,Calvert
3.6678917,62.415615,Maryland,Caroline
4.9618917,67.427246,Maryland,Carroll
4.5378084,60.435772,Maryland,Cecil
4.48109,34.12891,Maryland,Charles
2.551399,53.351322,Maryland,Dorchester
4.909436,52.019085,Maryland,Frederick
2.8736355,76.52598,Maryland,Garrett
5.1909347,59.96928,Maryland,Harford
6.083366,39.167046,Maryland,Howard
2.9361167,50.445137,Maryland,Kent
6.610479,27.914139,Maryland,Montgomery
6.5084844,9.221404,Maryland,Prince George's
3.5902221,65.32467,Maryland,Queen Anne's
2.817961,51.24129,Maryland,Somerset
3.9786026,58.257114,Maryland,St. Mary's
3.4229825,56.673,Maryland,Talbot
4.802045,59.43549,Maryland,Washington
4.5580387,53.528988,Maryland,Wicomico
3.3530726,59.292656,Maryland,Worcester
4.1567554,46.128685,Massachusetts,Barnstable
3.9800334,22.623995,Massachusetts,Berkshire
5.725217,39.60853,Massachusetts,Bristol
2.5676138,25.958675,Massachusetts,Dukes
5.848573,41.783836,Massachusetts,Essex
7.088009,25.680656,Massachusetts,Franklin
5.6433144,37.107277,Massachusetts,Hampden
4.717677,27.421135,Massachusetts,Hampshire
6.5302477,36.30733,Massachusetts,Middlesex
3.6171563,36.337933,Massachusetts,Nantucket
6.370695,41.862564,Massachusetts,Norfolk
5.165454,48.04659,Massachusetts,Plymouth
7.7516475,21.170887,Massachusetts,Suffolk
5.2752914,45.29689,Massachusetts,Worcester
0.85497737,59.191116,Michigan,Alcona
-0.31116596,51.28826,Michigan,Alger
3.1566057,59.697224,Michigan,Allegan
1.9065107,52.704556,Michigan,Alpena
2.7139933,60.787777,Michigan,Antrim
2.198005,52.492554,Michigan,Arenac
1.1604574,54.244186,Michigan,Baraga
3.6768475,59.15728,Michigan,Barry
4.188285,46.970238,Michigan,Bay
2.062741,51.988926,Michigan,Benzie
3.64519,53.30943,Michigan,Berrien
3.537692,59.468357,Michigan,Branch
4.2087994,49.191086,Michigan,Calhoun
3.6808946,56.906548,Michigan,Cass
1.972644,57.39611,Michigan,Charlevoix
2.4317598,55.547928,Michigan,Cheboygan
1.7093991,53.830147,Michigan,Chippewa
3.0351384,52.442776,Michigan,Clare
3.9248044,53.146816,Michigan,Clinton
2.26516,55.56545,Michigan,Crawford
1.9723123,53.367294,Michigan,Delta
2.5638988,60.822784,Michigan,Dickinson
4.275791,48.411423,Michigan,Eaton
2.6615603,58.66232,Michigan,Emmet
5.532994,35.7642,Michigan,Genesee
2.9564862,53.626923,Michigan,Gladwin
1.4576938,45.907757,Michigan,Gogebic
4.0237947,55.96642,Michigan,Grand Traverse
3.3551955,51.988384,Michigan,Gratiot
3.3897314,62.26836,Michigan,Hillsdale
2.243808,55.18188,Michigan,Houghton
1.7867534,57.45469,Michigan,Huron
5.263885,35.92755,Michigan,Ingham
3.750362,56.51865,Michigan,Ionia
1.6616541,52.5251,Michigan,Iosco
1.3253387,54.542377,Michigan,Iron
3.8495133,45.305813,Michigan,Isabella
4.447534,52.913307,Michigan,Jackson
5.1171675,43.26856,Michigan,Kalamazoo
2.4499526,59.975506,Michigan,Kalkaska
5.587278,53.97471,Michigan,Kent
-1.9643862,57.079647,Michigan,Keweenaw
2.0454693,47.47089,Michigan,Lake
3.9388092,55.809086,Michigan,Lapeer
1.1967877,53.225693,Michigan,Leelanau
3.924256,50.653824,Michigan,Lenawee
4.7826056,61.737286,Michigan,Livingston
0.28983894,61.215336,Michigan,Luce
0.7127884,56.150795,Michigan,Mackinac
6.3449907,47.98744,Michigan,Macomb
2.0075898,47.004833,Michigan,Manistee
2.0243826,42.88325,Michigan,Marquette
2.1893568,52.507618,Michigan,Mason
3.366255,54.973038,Michigan,Mecosta
1.9352663,51.484875,Michigan,Menominee
4.113456,57.8002,Michigan,Midland
2.300799,67.22871,Michigan,Missaukee
4.457653,49.50141,Michigan,Monroe
3.5411956,54.376373,Michigan,Montcalm
1.9037119,58.83062,Michigan,Montmorency
3.8185723,41.00215,Michigan,Muskegon
3.0776727,58.816864,Michigan,Newaygo
6.237167,45.932068,Michigan,Oakland
2.0586245,55.202618,Michigan,Oceana
2.6768298,53.157997,Michigan,Ogemaw
-0.35998338,54.597538,Michigan,Ontonagon
2.7638326,60.665943,Michigan,Osceola
1.7620916,58.253407,Michigan,Oscoda
2.875582,59.953804,Michigan,Otsego
4.1347356,67.26634,Michigan,Ottawa
0.69396627,54.308617,Michigan,Presque Isle
2.7901947,51.949764,Michigan,Roscommon
4.5498,43.9972,Michigan,Saginaw
2.3467658,60.314754,Michigan,Sanilac
0.55348516,53.45645,Michigan,Schoolcraft
3.9194295,48.13776,Michigan,Shiawassee
4.3183703,53.586758,Michigan,St. Clair
3.8156586,56.21507,Michigan,St. Joseph
3.1576228,55.49312,Michigan,Tuscola
3.295478,49.7718,Michigan,Van Buren
5.2169614,31.830444,Michigan,Washtenaw
6.94982,26.40649,Michigan,Wayne
3.0893552,58.23654,Michigan,Wexford
1.1441326,50.676357,Minnesota,Aitkin
5.659302,51.323605,Minnesota,Anoka
2.162646,57.406597,Minnesota,Becker
1.7284803,44.917267,Minnesota,Beltrami
3.583027,57.033962,Minnesota,Benton
1.3484666,50.7326,Minnesota,Big Stone
3.4748492,45.09069,Minnesota,Blue Earth
2.7816217,58.505306,Minnesota,Brown
2.7485335,36.63978,Minnesota,Carlton
4.541299,60.0289,Minnesota,Carver
1.5214639,56.636105,Minnesota,Cass
2.1018183,49.04132,Minnesota,Chippewa
3.8520153,56.439777,Minnesota,Chisago
3.0766954,45.92961,Minnesota,Clay
1.18303,57.368675,Minnesota,Clearwater
-0.514558,37.990044,Minnesota,Cook
1.9407709,57.679596,Minnesota,Cottonwood
3.0393295,56.810535,Minnesota,Crow Wing
5.572132,48.507748,Minnesota,Dakota
2.87273,55.170345,Minnesota,Dodge
2.9602585,57.875546,Minnesota,Douglas
2.0491905,54.639862,Minnesota,Faribault
2.2342966,46.23565,Minnesota,Fillmore
2.8143601,42.76861,Minnesota,Freeborn
3.1301558,51.535835,Minnesota,Goodhue
1.3949903,51.48748,Minnesota,Grant
6.6002693,36.15274,Minnesota,Hennepin
2.5577652,48.387413,Minnesota,Houston
2.0664005,58.612144,Minnesota,Hubbard
3.4772654,59.266968,Minnesota,Isanti
1.7810006,44.964027,Minnesota,Itasca
1.7071755,57.30422,Minnesota,Jackson
2.4643188,54.636307,Minnesota,Kanabec
2.9404747,53.40461,Minnesota,Kandiyohi
0.4636545,46.875,Minnesota,Kittson
0.48931715,45.152576,Minnesota,Koochiching
,49.53988,Minnesota,Lac Qui Parle
0.33975708,39.230423,Minnesota,Lake
-0.12871408,60.323326,Minnesota,Lake of the Woods
3.1161828,53.321354,Minnesota,Le Sueur
1.4232525,52.746525,Minnesota,Lincoln
2.6279492,54.68491,Minnesota,Lyon
1.2796698,40.568233,Minnesota,Mahnomen
0.6974719,56.21162,Minnesota,Marshall
2.3995478,62.15106,Minnesota,Martin
3.3302963,61.361496,Minnesota,McLeod
2.6360772,58.180443,Minnesota,Meeker
2.692701,54.38967,Minnesota,Mille Lacs
2.4089208,62.279305,Minnesota,Morrison
3.056369,38.401505,Minnesota,Mower
1.5404036,53.68782,Minnesota,Murray
3.2983704,45.975597,Minnesota,Nicollet
2.4362988,54.70504,Minnesota,Nobles
1.1054481,44.444443,Minnesota,Norman
4.446177,48.354996,Minnesota,Olmsted
2.2961748,60.789684,Minnesota,Otter Tail
2.1650212,52.21239,Minnesota,Pennington
2.0800447,50.349392,Minnesota,Pine
2.07222,62.071995,Minnesota,Pipestone
1.8103693,52.92605,Minnesota,Polk
1.7759169,51.314716,Minnesota,Pope
7.0532603,31.942518,Minnesota,Ramsey
1.2928349,51.31165,Minnesota,Red Lake
1.9510647,60.30615,Minnesota,Redwood
1.8149652,55.00464,Minnesota,Renville
3.8728392,45.746643,Minnesota,Rice
2.0455272,59.095688,Minnesota,Rock
